Id,Predicted
418,..AlIsttUHhnrdEtITwzhnd!nwfiksTiGzanDeRwn.piRIhd!.
419,.EspOksmhnfrDhnUklIrReg?hlrtoRhkhmiShnsedTRIAmdisydidtURikolhdiSnhlmadhlzhvitseRyhnyzrz_AtrREdIEShnlIksWrdiskhvrdAtfoRfhsilhtIz?UziGDOzmadhlz.piRIhd!.
420,..AnEes~EskAjOlthvDilanchvDhspEShthldiskhvrIfrseptembrtWenInynt_.
421,..DIadIOhn@othmObilindhstRIzaRntTIlIWhnshtHAvletrlIhdvAnijizhnteknalhjIoRdizynslbilE!piRIhd!.
422,.michlHeld+hndhkanhmhstitsnizbaRnIHeRhshphmAndkhmphnI.TiGksnistrgRInsbAndWantstistAbliSizkRhdenchlzezhninflEShnfytr+.
423,..AndDhpResekRhteRItiDhministrhvkUm?UnhkEShnzhndinfrmEShnHAzRIspandhtinUmrhskRithsizhmz.
424,.DRIoRghnhzEShnWnhlwRicigzistinkamhnSeRthbIkhnvrdhdoRIhTrdIHyfhndEtpiRIhdT.inthtUpYntsevhnsyvklAsitSeRz.piRIhd!.
425,..?etDhbhndhspOOst.izbindiG@hvrbAkWeRtikhmplyWiT?UesdhmwntzfrmoRAkses.piRIhd!.
426,.AsetsmynhslyhbilhtIz.ikspResteshprsenijhvtOthllyhbilhtIz.
427,.DeRAvRij~esthmhtSOzDIikanhmIikspAndiG.AtETRIpYntWhn_prsentAn?UhlREtinlhjhnhly_Hyfhn.tU_Hyfhn.septemrpiRIhd_kamh@AftrhjhstiGfoRinklEShn.piRIhd!.
428,.mistrkalinzlrndhthnOWhnzkoRniGdiviShnWiTRidUsiGitstAT_hndWudnIdwtsydHelpthpRhdUshn?Uzletr_.
429,.!DismInzDAtfrmistrd.d@hpbhthdetItUhkRIsHhzstEkbyfiftInprsent_membrshvmistrhlyshnsgRUpWudHAvtiselthHem.
430,.stRoGgrpamYlpRyshtsHelptWYlpRyshtzfrm.Anhlhstsed.
431,.bhtnwnsDAkkhmpazhthndyhkshvfoRTwzhnsiksHhnrdTrdIEtsstaks.klOzdR.TRIHhnrdzsevhnIfloRpYntsiksfyv_dwnziROpYntWhnsiks.
432,..bhtDeRzhnyglIsydtUWhtskOinaninWOkhlghvrmhntDhdizrvzklOzrhtenchn!.
433,..AtsWiTDhResthvDhRUSImHwevr.DeRydIalhdjUdbIkEmkhntAmhnEtid.RDhtrmhvkrApShn!.
434,.natOnlIdidikanttRAktstindemhDhfyDhWepmhnzdrnthndfAkcrrrvzkamh_DEolsOthntEndinsenizklazhzDhtRIWoRdhdpRhdhkShnWiTwtRIgaRdtUDIinvyRhntDht.kamh@sEfDI!AndHelz.piRIhd.
435,.pIRAfbeRIzhksIdzmistrkhniRinlaSiGtlhnezhvyspRezhdent!.
436,.WItf?UcrzWrshpoRthdbykhnsrnDhtWIkmEbIvalnrhbhl.ifkOldsnAphfalODispAstWIkenzWoRmT+Anhlhsed.
437,.izembIEolsOrkshmkalIgzHUaRkudtencUhshvfoRhnkanseps.hspeSlIDOzDhtmEktimWrkHaRtr+.
438,.DhdRapWhzdisoRhvDhdElIprmitidlivithvTrdIsenshbluShl.piRIhd.
439,..tREddefhsitsWIkhnDhdalr+AzDEdidlAstWIk!hndiDhSoRtRAnhWIkrdalrmhnzmoRHelpfRekspaRts!.
440,.sOlfynhlI.DhWeRIdnU?oRkrHAdrzblhdtesthdfoRevhdhdzhvDIEdzvyvRhs.
441,..pEnWAbrsmizmhglEdsethspeShlphmOShnbUstid?iRrlIrsElzsignifikhntlImEkhnAtHaRdtUhcIvgEnzindilEthstpiRIhd!.
442,.DEnOtidDAtkhnsIvrrzmEHhvsthpdhpDeRprhchsizlAstmhhTinoRdrtibIEbhltUdidhktDhsElztAksanDeRnyntInEtIsikstAksRitrnz.piRIhd.
443,.DhstEtgevrmhntignaijDhtAkspErzkudlUzizmhcezWhnHhnrdmil?hnhstRElIhndalrzOvrRwTWelz.piRIhd.
444,.mhskUrdistRhfIHhzbAfhlsytistevrsinjjIEbIdUkEn.frstRAkhgnrzDhdisoRdrinWhnTwzhEtHhndrd.
445,.DhkasthdAnhmhz?UzdinRIsrcRepRizensOlIWhnprsenttitUprsenthvtOthlkosthRI.
446,.DhtRyzdbylakhsOnI!kEmAftrdDhfoRmrhfynAnsminhstRIinrztURyvhlzWrdebloktOvrHUSudbIdnEnpRezhdent.hvDhRUliGlibRhldhnhkRAdik.paRtId.
447,..WIjistgetigudsyinDAtmhkitbhlRIspand+.
448,.sepRhtlIkamh@mUvIzinvestrzsrvIhsinkoRprEtid.sedidplEstsIesAksAnditstRAnstprtEShnshbsidIeRIhz_onRIv?UhfrpashbhlbwndREdbikhzhvsIesekshzRIstRahkcriGpleR.piRIhd!.
449,.HIsedHIWudRIOphnnASnhlhseblIdhbEthnkanshtIShnhlRIviZhnkamh_WicinEpROlHIetshspendidinthAftrDhnyntInEtIEtilimpiks.piRIhd!.
450,.?IldmAnijmhntizAtolbAdfrkhnsUmrz.piRIhd.
451,.AtHOmDhprmhnhnssekRhteRIhvDhminhstRIhvkhm?UnhkEShnzhninfrmEShnHAzRIm?UpthIhmeRhkhnbiznhskwntpRd.
452,..nwDerdiWytidtUHAvkantRhshpoRtrzdRygTRUDhmuRAshvDhlIghlsisthm.piRIhd.
453,.bhtskoRzhvsmolrstaksROzkamhAndsevRhlhvDhbigrnASnhlmaRkitsisthmiSUzmAnicgEnzezWelkamhbikhzhvhkyndWrdfrmhnAnhlhstpiRIhd!.
454,..HIAdhDr?UesindhstRiIlItrzhnsistsOO_DhtimpRcudbIshbjAktthDhsEmdigRI.
455,.sIbh@hgRIdtURemhdIdIOvrsyt_.
456,.nyDrdidbelgRUphfiShlzinlendhn.piRIhd!.
457,.mistrbIzlInwsezHIswtDIhkwniGcEnjizbikOzWiTwtDhmitWhzkliRDitsinrhlEtrWIWuditAkspeRmhnI!.
458,.shcjabzrsIinAzDhplhmhvDIindhstREbikhzhvmrksikstenshvlynhvpRadhks..
459,..koRiGfrdishmbrdilevRIklOzdhttUdalrZhnEtIfoRsenshbuShlkamh_dwnsikspYntfyvsenshpuShl.piRIhd!.
460,.ifDhsOvIetsdisydicEnjDhnEcrhvDhmiShn_DEnwHhvDhRytgyHiR_sezDIizRElIhviShl@.
461,.EjIedWrts.ezAdofhnHAzdriGDhpAst?iR_DhsEmtlUisfhmSOdhpitsnynnU?oRkhmpetitrzinDhlEthr.sIhd.
462,..DhpylhthndhmeRhkhnhndtUADrzhboRddytidvh!.
463,.nw@kamh@DhsoRshsE!kamh@mistrlinnrHizkhnsidriGmEkiGHizOnbidoRjYniGWiTDhnhDrSeRHOldr~oRgRUphvSeRHOldrzanhbid.piRIhd.
464,..AfDhsEmtymkamh.hgResivikspenchnhbRoodHAzmEdDhmOstsWishvsWesbAGkshglObhlklr+piRIhd!.
465,.WylignalhjiGDAt.phtAnchl!kamh@shmWestjrmhnttUhlmEkrzcEf.hndrWestrnRIstRikShnz.piRIhd!.
466,..Hwevr+inlythvDhstEksoRRidIHeldbyDhveRIhstfAkShnz_OlIhbwttenprsent.dhv!jenrAl.d@h@beljIks~SeRzhpiRtibIhvElhbhlanDhmaRgit.
467,.ifsODhninkRIsiGDhkastURIsrjAnhmhlSudAkSlIRidUstDhbildhphblikpEzfrAmhlRIsrc!.
468,..HIHAdbinsIn?rvyspRezhdenthWaSiGthnaprEShnzfrDhdifetskantRt.
469,.DhWrIzaRhvtUkyhnz.
470,.IvinDhstEtHyrzpRyvhtRipeRvhnt.piRIhd.
471,._DhbyyplAnizkhntenShnt+anAlhgEnIRisIviGDAtWEvr.piRIhd_.
472,.HizemdIEolsOrkshmkalIgsHUrkhntemcishvfoRhnkanseps_hspeSlIDOzDhtmEkhvmoRk@.
473,.DhspOksmhnsedHIdidinprsnlIAndtrphtDhmUvezhgResivkamh.nOdiGDAtDI.tUgRUpcHAvHAdhloGpiRIhdhfRentlIRIlEShntpiRIhd.
474,.AndDEbakhDIhpROt?UzdinmIdinphltRIplAntsdASkhntin?UhshnspekShnhvprdhkShnlynzpiRIhd.
475,.DhkhmbyndbiznhsizDhkwnidfoRtUHhndrd.TrdIfyvmil?hndalrzHAvtREbOz~EtHhndrdnyntITRImil?hndalrzinnyntInEtIfyvRebhn?U.
476,.DEjhtAkinkoRprEtidzspoRtrz.kudhnkhnsAndDhmselvz.piRIhd.
477,..nwkamh@WhtevrDeRdRolbAkshnRIllyf!kamh_WimpsinfikShn@aRnatnhshseRhlIbAdTiGzpiRIhd!.
478,..WiTTrdImil?hntelhfOndzkamh@WestjrmhnIRAGksbiHyndOnlIDI?UesAndjAphnIzfanaRkits.piRIhd!.
479,.inmEkamh@hvfedRhlkoRtdismisthnAnItRhstsUthgenstaRcrHyfhndAn?hlz.stemiGfrmhtsnyntInEtItUhgRImhnthlIshdiSnhlkoRnHyfhnmiiGplAnts.piRIhd.
480,.edWrctenshzshlAkDhstakshvROltUWhzmokamphnIz.osOnatWydlIfalOdanWolstRIt_DedbItRhdiShnhlvAl?UkRyttiRIh@.
481,..DisizHhspeShlItRUinDhWrkup.bRitiShnavrhstskamhAndIvhnkamh@pRIvIhslEtkamh.inDhWrkhvWil?hmbYd.piRIhd.
482,..ifDIivzsevhntInynpRrsentWrtUzOnlIWhndhzhnWyrmzanevRItRekkamh_DEWud?Uzolmhstenbil?hnWrnzevRI?iR!piRIhd!.
483,.itizEphniSiGkamh@AndofhndishpYniGikspeRIhspiRIhd.
484,.hTDIhmenmhntpAshzkamh@iWhlbIinkoRprEthdindhDhHyWElejhslEShn!piRIhd!.
485,.hbwtWhnpYntfyv!dil?hndalrzhv.DAt.HizanDrRIvU.piRIhd.
486,.DhtrniGpYnttEmhntnyntInsevhnIEtkamhWinDhslEmizWhnhkAzlhk?UzoRghnhzEShncAmbIhnSippiRIhd.
487,._dhzhnzhvshksesfhlbiznhsbenHAvswnHaRtbREkhnWoSiGthnkamh.hdmedIhvDhmHAzmEdmhstEkshmoRtidanRIghmz.piRIhd.
488,..dhbhlkWOt.WhteRhtEdsmE!kamh@dhbhlkWOt.sezmistrRId!kamh@dhbhlkWOt_izDAtWIdidhnhpOzDhbrliGthnnoRDrnmrjrz.piRIhd.
489,.DeRaRindhkEShnzDhtsElzrslOiGdwn!bhtkhnsUmrkReditsrjdhpWRdinhd.
490,.mhstRatrsEDhtDIrTsfEtizsIld.
491,..dhstEtghvrmhntsinSuRhnsaRmendhstEntHyfhnOndbAGkolsOHAvinvesmhntsindRwTWelzhksIdiGWhnHhnrdmil?hnhstRilIhndalrzpiRIhd.
492,.WiTTrdImil?hntelhfOndzkamh_WescjrmhnIRAGksbiHydOnlIDI?UeshnddAphnIzfOnmaRkits.
493,.Dhn?UceRmhnnOzDhtizilitikhlkhnekShnzmEkshmmaRkitprtishphntshspiShsDhtHIWhltRydhsdimilikDIikanhmIthHelpjIlpIkAnhdEtsnekst?iR+.
494,..nwhsIbEztRyGtUmEkhmenz.
495,..AdfoRtI?rzOld.mistrWEiGezRelthvll?hGfrzjab.AndDAthpsetskaliGsHR?UzdtUhgRAjUhlpRhmOShnsisthvbEstahi!.
496,.DhstEtcEmgrhvkamrskamh@WicWhnsbAktsikstIEtkamh@sWictOvrthsevhnITRIhbwttUmhnshgO.piRIhd.
497,..WrsIGORispanshDhRydrhkShn_bhtitskliRlItemprdbynAcRhlkhnsrvhtezhtRytnO@.
498,.ininhkEsDeRaRpRablhmhzWiTDhsmUtRAnziShnTIshz.
499,.RiGHyfhnlIdrzaRnsshmleROlIfyr..piRIhd.
500,.DIAvRijmaRkitdiklymfrDhsebshkRhnkWoRtrhndDOzkEshz.Whzhbwtsevhnprsent.piRIhd!.
501,.EHwshfREzrspOksmendidtRItrnvOkaz?estrdI.piRIhd!.
502,.hmhG~DhmEjrAsets.kamh.tenhkOz~AndrkIRizrvzkudbIWrshbwtfyvbil?hndalrz.kamh_mistrgEnz.TiGks.
503,..mistrblandkud?UzDhloGROHOldiGtiigzrtinflhlhnsanisbiznhs.piRIhd!.
504,.AbhjOzhvkOhn.hpoRtfolIestRAtijisthtdRekshlbRithmlAmbr.sezDhlAsinhbil?hnTRIAkShnhzhntyrlIhndkIpiGWiTDhnIlUdanWolstRI.
505,.fyvtOin?iRzfrmnwDhzshnWhlslOlIslwDIrDhnIH?Ucfyrbol@.
506,..kRisthnSWRitsHyfhnsOliGkamh@DhpOsthlministr!kamh_bReshlzAtshgjesthnzDhtshckRitisizhmledtiDhdidsiZhntidismAnthlDhmhnaplI.piRIhd.
507,.dhbhlkWOtDEHAvhtssedDEintendUREsrstEkenIfrDrkamh@dhbhlkWOtHIsed.piRIhd.
508,..frtWentIminitskamhDhtUgRipsfEst@ofrmaphsAtsydzhvDhstRItkamh_AzhHAnfhlhvtelhviZhnkRUzhndfoRhnjrnhlhstsrkoRtidDisIn.piRIhd.
509,.hTRists.mhstnEmtEnhllevhlivnentWrhsthtrzhglIstTRIkrsenthvDeRlyhbilhtIz.
510,..itinvytidRezhdhntsthjYnthkhmitItieRDeRgRypshginstDhkhmphnIAndhskhsshlUShnz.
511,..sOmistrWAGktelzpIphlHIisRd.
512,..mIntymkamh@mistrmhkaRtDIizrplEsiGkU?Un?hnhfiShlzkamh_implUtIhtsjenrhlkwshlhndsevhnhgOSIEtrzpiRIhd!.
513,..dhbhlkWOt_WibhntlukitWhtshvElhbhlinDhstoRIzhndsEt.kOlhn+siGghlkWOtHEkamh@DistoRluksigzAkWilyklyklalht.piRIhd.
514,.inRIshnt?rzHIizinvestidinjIEeTkoRprEShnAndlhWIzIAnhlAnhneksprEShnkhmphnI.hmhG@hDrzWiDwtbEdiGtUhkWyrDhm.
515,..itinbytinvRezhdentstijYnhkhmhdIti~eRDeRgRypshgenstDhkhmphnI!AndtiskhstshlUShnz.
516,.menIWontthstoRmhtAGkAndtEk?htlRI.
517,..mistr+ezIIzhfoRmriGgliStItjr_izhdAptikhlivriGstREttokWiTdiplhmytiksmylzDAtsofhnDhHaRSnhshvHizWeRdz.
518,.AnddipaRtmhnthvHelThn?UmhnsrvisizhfiShlzHAvspOkhnhghnstmindhtoRIdtestiG_kamh_hkWRIintijEmzbRwndkamh_AfpOksmhn.frDhphblikHelTsrvhs.piRIhd_.
519,.koRnf?UcrrzRiSIvdshmstRiGT.anikspektEShnDhtDIAgRkhlcrdipaRtmhntWudREzsOvIhtimpoRtfoRkAsts_Anhlhs.
520,..DwtWudbIolfrmElhTaRjikWhnpYntsevhnprsentpEsesthmEtidfrDiskWoRtr.piRIhd.
521,..dhbhlkWrt_dOnanDresthmEthskamhdhbhlkWOt.sUznAmjE~I!kamh_DhceRmhnhvDhdenhkRAtikjistspaRtIzpalhsIthmitI.piRIhd.
522,...mistrHamzhkaRtsedHIplAnztRIvIhDhstRhkcrhvbelgRUp.+.
